12.578	0
11.0643	0
13.8093	0
13.8093	0
29.4811	0
13.0642	0
10.7331	0
10.0591	0
15.029	0
9.8054	0
12.6522	0
14.4504	0
11.3797	0
11.3797	0
16.7773	0
8.16029	0
12.3714	0
10.0354	0
14.2813	0
14.2813	0
14.2813	0
12.569	0
8.80304	0
12.569	0
9.82239	0
10.4859	0
11.5487	0
12.9615	0
17.9901	0
17.9901	0
17.9901	0
10.024	0
11.8672	0
13.1388	0
13.1388	0
11.2104	0
15.7624	0
10.2742	0
13.2586	0
13.2586	0
14.659	0
14.659	0
14.659	0
17.0153	0
17.0153	0
9.01258	0
12.5441	0
12.5441	0
12.1813	0
18.6994	0
16.2793	0
16.2793	0
12.9792	0
17.1857	0
9.39741	0
11.0773	0
8.05091	0
8.36747	0
10.6698	0
39.4944	0
39.4944	0
39.4944	0
13.8661	0
15.8138	0
15.8138	0
55.8273	0
16.5418	0
21.0841	0
9.78936	0
11.7984	0
13.2654	0
13.2654	0
9.50252	0
8.35737	0
25.8524	0
26.4133	0
26.4133	0
9.09909	0
10.0951	0
10.0951	0
10.6863	0
10.4393	0
8.67805	0
13.532	0
8.67606	0
10.48	0
10.2729	0
18.2513	0
18.2513	0
11.9232	0
11.0245	0
10.3672	0
14.3129	0
13.1968	0
9.64625	0
11.774	0
13.0689	0
13.5107	0
13.802	0
11.4728	0
9.31555	0
19.5874	0
10.5339	0
10.7908	0
11.2159	0
15.9285	0
15.9285	0
15.9285	0
10.0144	0
13.6185	0
25.8344	0
25.8344	0
25.8344	0
12.499	0
8.92024	0
11.9317	0
11.7997	0
8.88033	0
11.6027	0
11.6027	0
11.6027	0
11.0455	0
12.3164	0
10.7093	0
29.3384	0
13.6158	0
10.568	0
12.1326	0
14.7769	0
14.7769	0
14.2469	0
10.6423	0
10.4856	0
14.0855	0
8.84599	0
9.69136	0
11.5697	0
10.7961	0
12.6253	0
12.5838	0
12.5838	0
12.5838	0
10.5544	0
12.9828	0
12.9828	0
9.86835	0
12.9828	0
9.92281	0
16.0529	0
10.9665	0
10.1704	0
12.4385	0
11.7007	0
14.2146	0
10.8237	0
10.7415	0
7.86625	0
28.96	0
28.96	0
13.0929	0
27.6404	0
28.96	0
11.0285	0
16.8818	0
16.8818	0
16.8818	0
10.6976	0
10.6976	0
11.9536	0
10.2356	0
10.914	0
12.6633	0
8.9815	0
19.9703	0
19.8916	0
12.563	0
9.94972	0
16.2806	0
16.2806	0
13.63	0
16.2806	0
13.63	0
13.63	0
9.7488	0
10.4883	0
12.5049	0
11.562	0
12.5049	0
8.33703	0
9.92683	0
9.7671	0
10.4296	0
10.5291	0
16.2305	0
16.2305	0
